location,timestamp,pm25,temperature,humidity,pm25_scaled,temperature_scaled,humidity_scaled,date,hour,pm25_roll_avg_3,temperature_roll_avg_3,pm25_lag_1,temperature_lag_1,pm25_rate_of_change,temperature_rate_of_change
NewDelhi-8118,2025-01-13 07:30:00+00:00,110.0,22.1,79.8,-0.07477140224144611,0.20742392892740327,1.2608636201899384,2025-01-13,7,103.5,27.333333333333332,103.5,31.1,6.5,-9.0
NewDelhi-8118,2025-01-13 08:00:00+00:00,107.0,13.1,73.5,-0.11483434768945816,-0.9160987726566155,0.8474269825035246,2025-01-13,8,106.83333333333333,22.099999999999998,110.0,22.1,-3.0,-9.000000000000002
NewDelhi-8118,2025-01-13 08:30:00+00:00,104.0,15.3,78.45,-0.1548972931374702,-0.6414598900471886,1.1722700549714216,2025-01-13,8,107.0,16.833333333333332,107.0,13.1,-3.0,2.200000000000001
NewDelhi-8118,2025-01-13 09:00:00+00:00,109.0,17.5,83.4,-0.08812571739078347,-0.36682100743776197,1.4971131274393186,2025-01-13,9,106.66666666666667,15.299999999999997,104.0,15.3,5.0,2.1999999999999993
NewDelhi-8118,2025-01-13 09:30:00+00:00,114.0,17.55,58.85,-0.021354141644096727,-0.360579214651184,-0.11397726227520033,2025-01-13,9,109.0,16.78333333333333,109.0,17.5,5.0,0.05000000000000071
NewDelhi-8118,2025-01-13 10:00:00+00:00,113.5,17.6,34.3,-0.0280312992187654,-0.35433742186460604,-1.7250676519897192,2025-01-13,10,112.16666666666667,17.55,114.0,17.55,-0.5,0.05000000000000071
NewDelhi-8118,2025-01-13 10:30:00+00:00,113.0,21.6,37.45,-0.034708456793434074,0.14500600106162445,-1.5183493331465117,2025-01-13,10,113.5,18.916666666666668,113.5,17.6,-0.5,4.0
NewDelhi-8118,2025-01-13 11:00:00+00:00,115.0,25.6,40.6,-0.007999826494759383,0.644349423987855,-1.3116310143033048,2025-01-13,11,113.83333333333333,21.600000000000005,113.0,21.6,2.0,4.0
NewDelhi-8118,2025-01-13 11:30:00+00:00,117.0,23.25,60.55,0.018708803803915312,0.35098516301869437,-0.0024149949629936242,2025-01-13,11,115.0,23.48333333333333,115.0,25.6,2.0,-2.3500000000000014
NewDelhi-8118,2025-01-13 12:00:00+00:00,117.0,20.9,80.5,0.018708803803915312,0.057620902049533775,1.306801024377318,2025-01-13,12,116.33333333333333,23.25,117.0,23.25,0.0,-2.3500000000000014
NewDelhi-8118,2025-01-13 12:30:00+00:00,117.0,22.9,57.6,0.018708803803915312,0.307292613512649,-0.1960083411812349,2025-01-13,12,117.0,22.349999999999994,117.0,20.9,0.0,2.0
NewDelhi-8118,2025-01-13 13:00:00+00:00,120.0,24.9,34.7,0.05877174925192735,0.5569643249757643,-1.6988177067397878,2025-01-13,13,118.0,22.899999999999995,117.0,22.9,3.0,2.0
NewDelhi-8118,2025-01-13 13:30:00+00:00,123.0,20.549999999999997,61.65,0.09883469469993938,0.013928352543488431,0.06977235447431687,2025-01-13,13,120.0,22.78333333333333,120.0,24.9,3.0,-4.350000000000001
NewDelhi-8118,2025-01-13 14:00:00+00:00,132.5,16.2,88.6,0.22570068861864417,-0.529107619888787,1.8383624156884215,2025-01-13,14,125.16666666666667,20.549999999999997,123.0,20.549999999999997,9.5,-4.349999999999998
NewDelhi-8118,2025-01-13 14:30:00+00:00,142.0,21.65,60.75,0.35256668253734896,0.151247793848202,0.01070997766197209,2025-01-13,14,132.5,19.466666666666665,132.5,16.2,9.5,5.449999999999999
NewDelhi-8118,2025-01-13 15:00:00+00:00,134.5,27.1,32.9,0.2524093189173189,0.8316032075851914,-1.8169424603644777,2025-01-13,15,136.33333333333334,21.650000000000002,142.0,21.65,-7.5,5.450000000000003
NewDelhi-8118,2025-01-13 15:30:00+00:00,127.0,25.5,61.349999999999994,0.15225195529728877,0.631865838414699,0.050084895536868304,2025-01-13,15,134.5,24.75,134.5,27.1,-7.5,-1.6000000000000014
NewDelhi-8118,2025-01-13 16:00:00+00:00,139.0,23.9,89.8,0.31250373708933693,0.4321284692442066,1.9171122514382148,2025-01-13,16,133.5,25.5,127.0,25.5,12.0,-1.6000000000000014
NewDelhi-8118,2025-01-13 16:30:00+00:00,151.0,18.25,78.1,0.4727555188813851,-0.27319411563909374,1.1493013528777314,2025-01-13,16,139.0,22.549999999999997,139.0,23.9,12.0,-5.649999999999999
NewDelhi-8118,2025-01-13 17:00:00+00:00,169.0,12.6,66.4,0.7131331915694573,-0.9785167005223944,0.38149045431724865,2025-01-13,17,153.0,18.249999999999996,151.0,18.25,18.0,-5.65
NewDelhi-8118,2025-01-13 17:30:00+00:00,187.0,22.3,65.7,0.9535108642575296,0.23239110007371472,0.3355530501298691,2025-01-13,17,169.0,17.716666666666665,169.0,12.6,18.0,9.700000000000001
NewDelhi-8118,2025-01-13 18:00:00+00:00,187.5,32.0,65.0,0.9601880218321982,1.4432989006698236,0.28961564594248956,2025-01-13,18,181.16666666666666,22.3,187.0,22.3,0.5,9.7
NewDelhi-8118,2025-01-13 18:30:00+00:00,188.0,31.0,55.1,0.9668651794068669,1.318463044938266,-0.360070498993304,2025-01-13,18,187.5,28.433333333333334,187.5,32.0,0.5,-1.0
NewDelhi-8118,2025-01-13 19:00:00+00:00,161.5,30.0,45.2,0.6129758279494273,1.1936271892067083,-1.0097566439290975,2025-01-13,19,179.0,31.0,188.0,31.0,-26.5,-1.0
NewDelhi-8118,2025-01-13 19:30:00+00:00,135.0,23.25,50.1,0.25908647649198757,0.35098516301869437,-0.6881948146174421,2025-01-13,19,161.5,28.083333333333332,161.5,30.0,-26.5,-6.75
NewDelhi-8118,2025-01-13 20:00:00+00:00,121.0,16.5,55.0,0.07212606440126469,-0.49165686316931956,-0.36663298530578686,2025-01-13,20,139.16666666666666,23.25,135.0,23.25,-14.0,-6.75
NewDelhi-8118,2025-01-13 20:30:00+00:00,107.0,13.4,66.55,-0.11483434768945816,-0.8786480159371481,0.39133418378597223,2025-01-13,20,121.0,17.716666666666665,121.0,16.5,-14.0,-3.0999999999999996
NewDelhi-8118,2025-01-13 21:00:00+00:00,114.5,10.3,78.1,-0.014676984069428056,-1.2656391687049768,1.1493013528777314,2025-01-13,21,114.16666666666667,13.4,107.0,13.4,7.5,-3.0999999999999996
NewDelhi-8118,2025-01-13 21:30:00+00:00,122.0,9.45,78.1,0.08548037955060205,-1.3717496460768008,1.1493013528777314,2025-01-13,21,114.5,11.049999999999999,114.5,10.3,7.5,-0.8500000000000014
NewDelhi-8118,2025-01-13 22:00:00+00:00,121.5,8.6,78.1,0.07880322197593337,-1.4778601234486248,1.1493013528777314,2025-01-13,22,119.33333333333333,9.450000000000001,122.0,9.45,-0.5,-0.8499999999999996
NewDelhi-8118,2025-01-13 22:30:00+00:00,121.0,14.8,65.75,0.07212606440126469,-0.7038778179129674,0.3388342932861103,2025-01-13,22,121.5,10.949999999999998,121.5,8.6,-0.5,6.200000000000001
NewDelhi-8118,2025-01-13 23:00:00+00:00,121.5,21.0,53.4,0.07880322197593337,0.07010448762268971,-0.47163276630551115,2025-01-13,23,121.33333333333333,14.800000000000002,121.0,14.8,0.5,6.199999999999999
NewDelhi-8118,2025-01-13 23:30:00+00:00,122.0,27.15,68.55,0.08548037955060205,0.8378450003717689,0.5225839100356275,2025-01-13,23,121.5,20.983333333333334,121.5,21.0,0.5,6.149999999999999
NewDelhi-8118,2025-01-14 00:00:00+00:00,126.5,33.3,83.7,0.1455747977226201,1.605585513120848,1.5168005863767666,2025-01-14,0,123.33333333333333,27.150000000000002,122.0,27.15,4.5,6.149999999999999
NewDelhi-8118,2025-01-14 00:30:00+00:00,131.0,28.7,73.2,0.20566921589463816,1.0313405767556834,0.8277395235660764,2025-01-14,0,126.5,29.71666666666667,126.5,33.3,4.5,-4.599999999999998
NewDelhi-8118,2025-01-14 01:00:00+00:00,127.5,24.1,62.7,0.15892911287195746,0.45709564039051853,0.13867846075538617,2025-01-14,1,128.33333333333334,28.7,131.0,28.7,-3.5,-4.599999999999998
NewDelhi-8118,2025-01-14 01:30:00+00:00,124.0,25.05,69.35,0.11218900984927674,0.5756897033354982,0.5750838005354895,2025-01-14,1,127.5,25.95,127.5,24.1,-3.5,0.9499999999999993
NewDelhi-8118,2025-01-14 02:00:00+00:00,130.0,26.0,76.0,0.1923149007453008,0.6942837662804778,1.0114891403155937,2025-01-14,2,127.16666666666667,25.05,124.0,25.05,6.0,0.9499999999999993
NewDelhi-8118,2025-01-14 02:30:00+00:00,136.0,23.45,59.65,0.2724407916413249,0.3759523341650058,-0.06147737177533841,2025-01-14,2,130.0,24.833333333333332,130.0,26.0,6.0,-2.5500000000000007
NewDelhi-8118,2025-01-14 03:00:00+00:00,135.0,20.9,43.3,0.25908647649198757,0.057620902049533775,-1.1344438838662705,2025-01-14,3,133.66666666666666,23.45,136.0,23.45,-1.0,-2.5500000000000007
NewDelhi-8118,2025-01-14 03:30:00+00:00,134.0,15.799999999999999,38.95,0.2457321613426502,-0.57904196218141,-1.4199120384592703,2025-01-14,3,135.0,20.05,135.0,20.9,-1.0,-5.1
NewDelhi-8118,2025-01-14 04:00:00+00:00,136.5,10.7,34.6,0.2791179492159936,-1.2157048264123538,-1.7053801930522707,2025-01-14,4,135.16666666666666,15.799999999999999,134.0,15.799999999999999,2.5,-5.1
NewDelhi-8118,2025-01-14 04:30:00+00:00,139.0,11.399999999999999,37.0,0.31250373708933693,-1.1283197274002637,-1.5478805215526843,2025-01-14,4,136.5,12.633333333333333,136.5,10.7,2.5,0.6999999999999993
NewDelhi-8118,2025-01-14 05:00:00+00:00,145.0,12.1,39.4,0.392629627985361,-1.040934628388173,-1.390380850053098,2025-01-14,5,140.16666666666666,11.4,139.0,11.399999999999999,6.0,0.7000000000000011
NewDelhi-8118,2025-01-14 05:30:00+00:00,151.0,12.0,49.05,0.4727555188813851,-1.0534182139613288,-0.7571009208985114,2025-01-14,5,145.0,11.833333333333334,145.0,12.1,6.0,-0.09999999999999964
NewDelhi-8118,2025-01-14 06:00:00+00:00,158.5,11.9,58.7,0.5729128825014151,-1.0659017995344846,-0.12382099174392439,2025-01-14,6,151.5,12.0,151.0,12.0,7.5,-0.09999999999999964
NewDelhi-8118,2025-01-14 06:30:00+00:00,166.0,8.5,47.150000000000006,0.6730702461214453,-1.4903437090217806,-0.8817881608356835,2025-01-14,6,158.5,10.799999999999999,158.5,11.9,7.5,-3.4000000000000004
NewDelhi-8118,2025-01-14 07:00:00+00:00,155.0,5.1,35.6,0.5261727794787345,-1.9147856185090766,-1.639755329927443,2025-01-14,7,159.83333333333334,8.5,166.0,8.5,-11.0,-3.4000000000000004
NewDelhi-8118,2025-01-14 07:30:00+00:00,144.0,15.05,51.900000000000006,0.37927531283602367,-0.672668853980078,-0.5700700609927521,2025-01-14,7,155.0,9.549999999999999,155.0,5.1,-11.0,9.950000000000001
NewDelhi-8118,2025-01-14 08:00:00+00:00,142.0,25.0,68.2,0.35256668253734896,0.5694479105489202,0.4996152079419382,2025-01-14,8,147.0,15.049999999999999,144.0,15.05,-2.0,9.95
NewDelhi-8118,2025-01-14 08:30:00+00:00,140.0,24.65,66.25,0.32585805223867426,0.5257553610428749,0.3716467248485241,2025-01-14,8,142.0,21.566666666666663,142.0,25.0,-2.0,-0.3500000000000014
NewDelhi-8118,2025-01-14 09:00:00+00:00,144.0,24.3,64.3,0.37927531283602367,0.48206281153682995,0.24367824175511002,2025-01-14,9,142.0,24.650000000000002,140.0,24.65,4.0,-0.34999999999999787
NewDelhi-8118,2025-01-14 09:30:00+00:00,148.0,26.25,66.6,0.43269257343337303,0.7254927302133672,0.3946154269422134,2025-01-14,9,144.0,25.066666666666666,144.0,24.3,4.0,1.9499999999999993
NewDelhi-8118,2025-01-14 10:00:00+00:00,144.0,28.2,68.9,0.37927531283602367,0.9689226488899045,0.5455526121293177,2025-01-14,10,145.33333333333334,26.25,148.0,26.25,-4.0,1.9499999999999993
NewDelhi-8118,2025-01-14 10:30:00+00:00,140.0,23.549999999999997,78.05000000000001,0.32585805223867426,0.3884359197381613,1.146020109721491,2025-01-14,10,144.0,26.0,144.0,28.2,-4.0,-4.650000000000002
NewDelhi-8118,2025-01-14 11:00:00+00:00,137.0,18.9,87.2,0.2857951067906622,-0.19205080941358146,1.7464876073136635,2025-01-14,11,140.33333333333334,23.55,140.0,23.549999999999997,-3.0,-4.649999999999999
NewDelhi-8118,2025-01-14 11:30:00+00:00,134.0,22.2,73.9,0.2457321613426502,0.21990751450055876,0.873676927753456,2025-01-14,11,137.0,21.549999999999997,137.0,18.9,-3.0,3.3000000000000007
NewDelhi-8118,2025-01-14 12:00:00+00:00,142.0,25.5,60.6,0.35256668253734896,0.631865838414699,0.0008662481932480375,2025-01-14,12,137.66666666666666,22.2,134.0,22.2,8.0,3.3000000000000007
NewDelhi-8118,2025-01-14 12:30:00+00:00,150.0,19.45,45.55,0.45940120373204774,-0.12339108876122469,-0.9867879418354082,2025-01-14,12,142.0,22.383333333333336,142.0,25.5,8.0,-6.050000000000001
NewDelhi-8118,2025-01-14 13:00:00+00:00,157.5,13.4,30.5,0.5595585673520779,-0.8786480159371481,-1.9744421318640641,2025-01-14,13,149.83333333333334,19.45,150.0,19.45,7.5,-6.049999999999999
NewDelhi-8118,2025-01-14 13:30:00+00:00,165.0,21.75,45.0,0.6597159309721079,0.16373137942135793,-1.0228816165540633,2025-01-14,13,157.5,18.2,157.5,13.4,7.5,8.35
NewDelhi-8118,2025-01-14 14:00:00+00:00,190.5,30.1,59.5,1.0002509672802102,1.2061107747798643,-0.07132110124406246,2025-01-14,14,171.0,21.75,165.0,21.75,25.5,8.350000000000001
NewDelhi-8118,2025-01-14 14:30:00+00:00,216.0,31.3,63.25,1.3407860035883126,1.3559138016577332,0.1747721354740412,2025-01-14,14,190.5,27.71666666666667,190.5,30.1,25.5,1.1999999999999993
NewDelhi-8118,2025-01-14 15:00:00+00:00,232.0,32.5,67.0,1.5544550459777102,1.5057168285356024,0.42086537219214487,2025-01-14,15,212.83333333333334,31.3,216.0,31.3,16.0,1.1999999999999993
NewDelhi-8118,2025-01-14 15:30:00+00:00,248.0,23.45,52.7,1.7681240883671077,0.3759523341650058,-0.5175701704928902,2025-01-14,15,232.0,29.083333333333332,232.0,32.5,16.0,-9.05
NewDelhi-8118,2025-01-14 16:00:00+00:00,233.5,14.4,38.4,1.5744865187017163,-0.7538121602055905,-1.4560057131779258,2025-01-14,16,237.83333333333334,23.450000000000003,248.0,23.45,-14.5,-9.049999999999999
NewDelhi-8118,2025-01-14 16:30:00+00:00,219.0,20.4,35.25,1.3808489490363247,-0.004797025816245035,-1.6627240320211327,2025-01-14,16,233.5,19.416666666666668,233.5,14.4,-14.5,5.999999999999998
NewDelhi-8118,2025-01-14 17:00:00+00:00,229.0,26.4,32.1,1.514392100529698,0.7442181085731007,-1.8694423508643396,2025-01-14,17,227.16666666666666,20.400000000000002,219.0,20.4,10.0,6.0
NewDelhi-8118,2025-01-14 17:30:00+00:00,239.0,21.85,59.599999999999994,1.6479352520230717,0.17621496499451386,-0.06475861493158007,2025-01-14,17,229.0,22.883333333333336,229.0,26.4,10.0,-4.549999999999997
NewDelhi-8118,2025-01-14 18:00:00+00:00,259.5,17.3,87.1,1.921698712584487,-0.3917881785840734,1.7399251210011801,2025-01-14,18,242.5,21.850000000000005,239.0,21.85,20.5,-4.550000000000001
NewDelhi-8118,2025-01-14 18:30:00+00:00,280.0,22.5,75.9,2.195462173145903,0.25735827122002614,1.0049266540031112,2025-01-14,18,259.5,20.55,259.5,17.3,20.5,5.199999999999999
NewDelhi-8118,2025-01-14 19:00:00+00:00,289.5,27.7,64.7,2.3223281670646077,0.9065047210241257,0.26992818700504145,2025-01-14,19,276.3333333333333,22.5,280.0,22.5,9.5,5.199999999999999
NewDelhi-8118,2025-01-14 19:30:00+00:00,299.0,19.6,51.95,2.4491941609833123,-0.10466571040149078,-0.5667888178365109,2025-01-14,19,289.5,23.26666666666667,289.5,27.7,9.5,-8.099999999999998
NewDelhi-8118,2025-01-14 20:00:00+00:00,300.0,11.5,39.2,2.4625484761326497,-1.1158361418271077,-1.4035058226780635,2025-01-14,20,296.1666666666667,19.600000000000005,299.0,19.6,1.0,-8.100000000000001
NewDelhi-8118,2025-01-14 20:30:00+00:00,301.0,12.75,41.650000000000006,2.475902791281987,-0.9597913221626606,-1.2427249080222356,2025-01-14,20,300.0,14.616666666666669,300.0,11.5,1.0,1.25
NewDelhi-8118,2025-01-14 21:00:00+00:00,341.0,14.0,44.1,3.010075397255481,-0.8037465024982137,-1.0819439933664081,2025-01-14,21,314.0,12.750000000000002,301.0,12.75,40.0,1.25
NewDelhi-8118,2025-01-14 21:30:00+00:00,381.0,17.15,48.900000000000006,3.5442480032289754,-0.4105135569438073,-0.7669446503672351,2025-01-14,21,341.0,14.633333333333335,341.0,14.0,40.0,3.1499999999999986
NewDelhi-8118,2025-01-14 22:00:00+00:00,371.5,20.3,53.7,3.41738200931027,-0.01728061138940053,-0.4519453073680626,2025-01-14,22,364.5,17.150000000000002,381.0,17.15,-9.5,3.150000000000002
NewDelhi-8118,2025-01-14 22:30:00+00:00,362.0,14.45,60.6,3.290516015391565,-0.7475703674190128,0.0008662481932480375,2025-01-14,22,371.5,17.3,371.5,20.3,-9.5,-5.850000000000001
NewDelhi-8118,2025-01-14 23:00:00+00:00,347.0,8.6,67.5,3.090201288151505,-1.4778601234486248,0.4536778037545587,2025-01-14,23,360.1666666666667,14.450000000000003,362.0,14.45,-15.0,-5.85
NewDelhi-8118,2025-01-14 23:30:00+00:00,332.0,18.7,68.65,2.889886560911445,-0.2170179805598929,0.5291463963481108,2025-01-14,23,347.0,13.916666666666666,347.0,8.6,-15.0,10.1
NewDelhi-8118,2025-01-15 00:00:00+00:00,319.0,28.8,69.8,2.7162804639700595,1.0438241623288393,0.6046149889416621,2025-01-15,0,332.6666666666667,18.700000000000003,332.0,18.7,-13.0,10.100000000000001
NewDelhi-8118,2025-01-15 00:30:00+00:00,306.0,26.450000000000003,64.65,2.542674367028674,0.7504599013596791,0.2666469438488003,2025-01-15,0,319.0,24.650000000000002,319.0,28.8,-13.0,-2.349999999999998
NewDelhi-8118,2025-01-15 01:00:00+00:00,299.0,24.1,59.5,2.4491941609833123,0.45709564039051853,-0.07132110124406246,2025-01-15,1,308.0,26.450000000000003,306.0,26.450000000000003,-7.0,-2.3500000000000014
NewDelhi-8118,2025-01-15 01:30:00+00:00,292.0,27.65,48.1,2.355713954937951,0.9002629282375477,-0.8194445408670975,2025-01-15,1,299.0,26.066666666666674,299.0,24.1,-7.0,3.549999999999997
NewDelhi-8118,2025-01-15 02:00:00+00:00,291.5,31.2,36.7,2.3490367973632824,1.3434302160845775,-1.5675679804901326,2025-01-15,2,294.1666666666667,27.650000000000006,292.0,27.65,-0.5,3.5500000000000007
NewDelhi-8118,2025-01-15 02:30:00+00:00,291.0,28.1,35.45,2.3423596397886137,0.956439063316749,-1.6495990593961671,2025-01-15,2,291.5,28.983333333333334,291.5,31.2,-0.5,-3.099999999999998
NewDelhi-8118,2025-01-15 03:00:00+00:00,305.5,25.0,34.2,2.5359972094540053,0.5694479105489202,-1.7316301383022017,2025-01-15,3,296.0,28.100000000000005,291.0,28.1,14.5,-3.1000000000000014
NewDelhi-8118,2025-01-15 03:30:00+00:00,320.0,28.0,55.35,2.7296347791193964,0.943955477743593,-0.3436642832120971,2025-01-15,3,305.5,27.033333333333335,305.5,25.0,14.5,3.0
NewDelhi-8118,2025-01-15 04:00:00+00:00,293.5,31.0,76.5,2.375745427661957,1.318463044938266,1.0443015718780075,2025-01-15,4,306.3333333333333,28.0,320.0,28.0,-26.5,3.0
NewDelhi-8118,2025-01-15 04:30:00+00:00,267.0,24.1,82.45,2.0218560762045175,0.45709564039051853,1.434769507470732,2025-01-15,4,293.5,27.700000000000003,293.5,31.0,-26.5,-6.899999999999999
NewDelhi-8118,2025-01-15 05:00:00+00:00,284.0,17.2,88.4,2.248879433743252,-0.4042717641572293,1.8252374430634568,2025-01-15,5,281.5,24.100000000000005,267.0,24.1,17.0,-6.900000000000002
NewDelhi-8118,2025-01-15 05:30:00+00:00,301.0,20.75,63.6,2.475902791281987,0.03889552368980031,0.19774083756773095,2025-01-15,5,284.0,20.683333333333337,284.0,17.2,17.0,3.5500000000000007
NewDelhi-8118,2025-01-15 06:00:00+00:00,311.0,24.3,38.8,2.6094459427753605,0.48206281153682995,-1.4297557679279949,2025-01-15,6,298.6666666666667,20.750000000000004,301.0,20.75,10.0,3.5500000000000007
NewDelhi-8118,2025-01-15 06:30:00+00:00,321.0,20.200000000000003,39.349999999999994,2.742989094268734,-0.029764196962556028,-1.3936620932093398,2025-01-15,6,311.0,21.750000000000004,311.0,24.3,10.0,-4.099999999999998
NewDelhi-8118,2025-01-15 07:00:00+00:00,319.5,16.1,39.9,2.722957621544728,-0.5415912054619425,-1.3575684184906842,2025-01-15,7,317.1666666666667,20.200000000000006,321.0,20.200000000000003,-1.5,-4.100000000000001
NewDelhi-8118,2025-01-15 07:30:00+00:00,318.0,14.9,50.8,2.702926148820722,-0.6913942323398117,-0.6422574104300631,2025-01-15,7,319.5,17.06666666666667,319.5,16.1,-1.5,-1.200000000000001
NewDelhi-8118,2025-01-15 08:00:00+00:00,298.5,13.7,61.7,2.4425170034086436,-0.841197259217681,0.07305359763055853,2025-01-15,8,312.0,14.900000000000004,318.0,14.9,-19.5,-1.200000000000001
NewDelhi-8118,2025-01-15 08:30:00+00:00,279.0,17.5,62.400000000000006,2.1821078579965656,-0.36682100743776197,0.11899100181793808,2025-01-15,8,298.5,15.366666666666669,298.5,13.7,-19.5,3.8000000000000007
NewDelhi-8118,2025-01-15 09:00:00+00:00,256.0,21.3,63.1,1.8749586095618065,0.10755524434215709,0.16492840600531714,2025-01-15,9,277.8333333333333,17.500000000000004,279.0,17.5,-23.0,3.8000000000000007
NewDelhi-8118,2025-01-15 09:30:00+00:00,233.0,24.25,74.15,1.5678093611270476,0.47582101875025196,0.8900831435346629,2025-01-15,9,256.0,21.01666666666667,256.0,21.3,-23.0,2.9499999999999993
NewDelhi-8118,2025-01-15 10:00:00+00:00,217.5,27.2,85.2,1.3608174763123186,0.8440867931583469,1.615237881064008,2025-01-15,10,235.5,24.25,233.0,24.25,-15.5,2.9499999999999993
NewDelhi-8118,2025-01-15 10:30:00+00:00,202.0,28.1,81.7,1.1538255914975897,0.956439063316749,1.3855508601271114,2025-01-15,10,217.5,26.51666666666667,217.5,27.2,-15.5,0.9000000000000021
NewDelhi-8118,2025-01-15 11:00:00+00:00,194.5,29.0,78.2,1.0536682278775598,1.0687913334751507,1.1558638391902145,2025-01-15,11,204.66666666666666,28.100000000000005,202.0,28.1,-7.5,0.8999999999999986
NewDelhi-8118,2025-01-15 11:30:00+00:00,187.0,26.9,74.75,0.9535108642575296,0.8066360364388795,0.9294580614095591,2025-01-15,11,194.5,28.0,194.5,29.0,-7.5,-2.1000000000000014
NewDelhi-8118,2025-01-15 12:00:00+00:00,187.5,24.8,71.3,0.9601880218321982,0.5444807394026088,0.7030522836289035,2025-01-15,12,189.66666666666666,26.900000000000002,187.0,26.9,0.5,-2.099999999999998
NewDelhi-8118,2025-01-15 12:30:00+00:00,188.0,27.65,51.599999999999994,0.9668651794068669,0.9002629282375477,-0.5897575199302012,2025-01-15,12,187.5,26.450000000000003,187.5,24.8,0.5,2.849999999999998
NewDelhi-8118,2025-01-15 13:00:00+00:00,194.5,30.5,31.9,1.0536682278775598,1.2560451170724871,-1.8825673234893054,2025-01-15,13,190.0,27.650000000000002,188.0,27.65,6.5,2.8500000000000014
NewDelhi-8118,2025-01-15 13:30:00+00:00,201.0,31.45,56.8,1.1404712763482525,1.3746391800174667,-0.24850823168109729,2025-01-15,13,194.5,29.86666666666667,194.5,30.5,6.5,0.9499999999999993
NewDelhi-8118,2025-01-15 14:00:00+00:00,196.5,32.4,81.7,1.0803768581762343,1.4932332429624464,1.3855508601271114,2025-01-15,14,197.33333333333334,31.45,201.0,31.45,-4.5,0.9499999999999993
NewDelhi-8118,2025-01-15 14:30:00+00:00,192.0,29.299999999999997,63.8,1.0202824400042163,1.1062420901946177,0.2108658101926962,2025-01-15,14,196.5,31.05,196.5,32.4,-4.5,-3.1000000000000014
NewDelhi-8118,2025-01-15 15:00:00+00:00,199.5,26.2,45.9,1.1204398036242464,0.7192509374267892,-0.9638192397417185,2025-01-15,15,196.0,29.3,192.0,29.299999999999997,7.5,-3.099999999999998
NewDelhi-8118,2025-01-15 15:30:00+00:00,207.0,30.549999999999997,47.15,1.2205971672442766,1.2622869098590646,-0.8817881608356839,2025-01-15,15,199.5,28.683333333333334,199.5,26.2,7.5,4.349999999999998
NewDelhi-8118,2025-01-15 16:00:00+00:00,211.0,34.9,48.4,1.2740144278416259,1.8053228822913405,-0.7997570819296493,2025-01-15,16,205.83333333333334,30.55,207.0,30.549999999999997,4.0,4.350000000000001
NewDelhi-8118,2025-01-15 16:30:00+00:00,215.0,32.4,68.7,1.3274316884389752,1.4932332429624464,0.532427639504352,2025-01-15,16,211.0,32.61666666666667,211.0,34.9,4.0,-2.5
NewDelhi-8118,2025-01-15 17:00:00+00:00,200.0,29.9,89.0,1.1271169611989151,1.1811436036335523,1.864612360938353,2025-01-15,17,208.66666666666666,32.4,215.0,32.4,-15.0,-2.5
NewDelhi-8118,2025-01-15 17:30:00+00:00,185.0,21.5,67.55,0.9268022339588549,0.13252241548846852,0.45695904691079986,2025-01-15,17,200.0,27.933333333333337,200.0,29.9,-15.0,-8.399999999999999
NewDelhi-8118,2025-01-15 18:00:00+00:00,170.5,13.1,46.1,0.7331646642934634,-0.9160987726566155,-0.9506942671167528,2025-01-15,18,185.16666666666666,21.500000000000004,185.0,21.5,-14.5,-8.4
NewDelhi-8118,2025-01-15 18:30:00+00:00,156.0,10.8,61.849999999999994,0.5395270946280718,-1.203221240839198,0.08289732709928212,2025-01-15,18,170.5,15.133333333333338,170.5,13.1,-14.5,-2.299999999999999
NewDelhi-8118,2025-01-15 19:00:00+00:00,157.0,8.5,77.6,0.5528814097774092,-1.4903437090217806,1.1164889213153175,2025-01-15,19,161.16666666666666,10.800000000000004,156.0,10.8,1.0,-2.3000000000000007
NewDelhi-8118,2025-01-15 19:30:00+00:00,158.0,15.15,76.85,0.5662357249267466,-0.6601852684069224,1.0672702739716968,2025-01-15,19,157.0,11.48333333333334,157.0,8.5,1.0,6.65
NewDelhi-8118,2025-01-15 20:00:00+00:00,154.5,21.8,76.1,0.5194956219040658,0.1699731722079359,1.018051626628076,2025-01-15,20,156.5,15.150000000000006,158.0,15.15,-3.5,6.65
NewDelhi-8118,2025-01-15 20:30:00+00:00,151.0,19.35,74.75,0.4727555188813851,-0.1358746743343802,0.9294580614095591,2025-01-15,20,154.5,18.766666666666673,154.5,21.8,-3.5,-2.4499999999999993
NewDelhi-8118,2025-01-15 21:00:00+00:00,148.0,16.9,73.4,0.43269257343337303,-0.4417225208766967,0.8408644961910421,2025-01-15,21,151.16666666666666,19.350000000000005,151.0,19.35,-3.0,-2.450000000000003
NewDelhi-8118,2025-01-15 21:30:00+00:00,145.0,25.8,59.6,0.392629627985361,0.6693165951341664,-0.0647586149315796,2025-01-15,21,148.0,20.683333333333337,148.0,16.9,-3.0,8.900000000000002
NewDelhi-8118,2025-01-15 22:00:00+00:00,149.5,34.7,45.8,0.4527240461573791,1.7803557111450294,-0.9703817260542014,2025-01-15,22,147.5,25.8,145.0,25.8,4.5,8.900000000000002
NewDelhi-8118,2025-01-15 22:30:00+00:00,154.0,33.4,45.8,0.5128184643293972,1.618069098694004,-0.9703817260542014,2025-01-15,22,149.5,31.3,149.5,34.7,4.5,-1.3000000000000043
