datetime,location,lat,lon,pm25
2025-03-09T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,149.0
2025-04-19T05:30:00.000Z,New Delhi-8118,28.63576,77.22445,93.0
2025-04-09T01:30:00.000Z,New Delhi-8118,28.63576,77.22445,103.0
2025-03-27T08:30:00.000Z,New Delhi-8118,28.63576,77.22445,37.0
2025-03-25T02:30:00.000Z,New Delhi-8118,28.63576,77.22445,149.0
2025-02-19T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,108.0
2025-03-04T22:30:00.000Z,New Delhi-8118,28.63576,77.22445,39.0
2025-02-04T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,156.0
2025-02-20T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,104.0
2025-03-29T00:30:00.000Z,New Delhi-8118,28.63576,77.22445,37.0
2025-01-27T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,132.0
2025-01-17T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,140.0
2025-03-01T19:30:00.000Z,New Delhi-8118,28.63576,77.22445,77.0
2025-03-09T02:30:00.000Z,New Delhi-8118,28.63576,77.22445,117.0
2025-03-04T20:30:00.000Z,New Delhi-8118,28.63576,77.22445,35.0
2025-02-27T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,47.0
2025-02-15T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,140.0
2025-02-21T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,73.0
2025-01-24T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,89.0
2025-02-13T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,68.0
2025-02-07T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,104.0
2025-03-15T18:30:00.000Z,New Delhi-8118,28.63576,77.22445,26.0
2025-01-24T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,77.0
2025-04-02T17:30:00.000Z,New Delhi-8118,28.63576,77.22445,69.0
2025-03-10T04:30:00.000Z,New Delhi-8118,28.63576,77.22445,122.0
2025-03-11T19:30:00.000Z,New Delhi-8118,28.63576,77.22445,119.0
2025-01-01T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,188.0
2025-03-11T02:30:00.000Z,New Delhi-8118,28.63576,77.22445,147.0
2025-01-12T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,152.0
2025-04-17T02:30:00.000Z,New Delhi-8118,28.63576,77.22445,60.0
2025-04-07T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,190.0
2025-01-18T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,132.0
2025-03-20T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,46.0
2025-01-14T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,216.0
2025-04-12T01:30:00.000Z,New Delhi-8118,28.63576,77.22445,42.0
2025-04-01T11:30:00.000Z,New Delhi-8118,28.63576,77.22445,18.0
2025-02-27T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,37.0
2025-02-26T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,78.0
2025-01-12T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,151.0
2025-04-07T16:30:00.000Z,New Delhi-8118,28.63576,77.22445,81.0
2025-02-01T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,275.0
2025-01-27T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,148.0
2025-02-04T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,165.0
2025-01-09T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,341.0
2025-03-28T10:30:00.000Z,New Delhi-8118,28.63576,77.22445,26.0
2025-04-10T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,71.0
2025-04-05T01:30:00.000Z,New Delhi-8118,28.63576,77.22445,143.0
2025-03-14T10:30:00.000Z,New Delhi-8118,28.63576,77.22445,25.0
2025-01-22T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,66.0
2025-04-17T05:30:00.000Z,New Delhi-8118,28.63576,77.22445,65.0
2025-02-27T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,26.0
2025-04-17T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,62.0
2025-01-04T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,334.0
2025-02-10T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,182.0
2025-01-19T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,246.0
2025-02-13T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,56.0
2025-04-12T13:30:00.000Z,New Delhi-8118,28.63576,77.22445,51.0
2025-01-29T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,364.0
2025-03-20T02:30:00.000Z,New Delhi-8118,28.63576,77.22445,88.0
2025-02-19T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,64.0
2025-04-15T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,35.0
2025-02-07T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,87.0
2025-02-06T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,31.0
2025-02-28T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,67.0
2025-01-09T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,349.0
2025-04-11T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,59.0
2025-02-14T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,46.0
2025-04-04T12:30:00.000Z,New Delhi-8118,28.63576,77.22445,29.0
2025-01-23T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,93.0
2025-04-07T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,44.0
2025-02-02T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,163.0
2025-03-15T23:30:00.000Z,New Delhi-8118,28.63576,77.22445,56.0
2025-03-17T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,110.0
2025-01-13T05:30:00.000Z,New Delhi-8118,28.63576,77.22445,121.0
2025-01-12T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,146.0
2025-03-24T01:30:00.000Z,New Delhi-8118,28.63576,77.22445,104.0
2025-01-01T23:30:00.000Z,New Delhi-8118,28.63576,77.22445,176.0
2025-03-10T11:30:00.000Z,New Delhi-8118,28.63576,77.22445,52.0
2025-01-27T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,92.0
2025-04-10T17:30:00.000Z,New Delhi-8118,28.63576,77.22445,33.0
2025-02-24T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,133.0
2025-01-23T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,156.0
2025-03-04T17:30:00.000Z,New Delhi-8118,28.63576,77.22445,42.0
2025-04-12T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,56.0
2025-03-22T02:30:00.000Z,New Delhi-8118,28.63576,77.22445,76.0
2025-01-15T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,156.0
2025-02-06T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,77.0
2025-03-06T21:30:00.000Z,New Delhi-8118,28.63576,77.22445,111.0
2025-04-21T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,54.0
2025-02-05T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,120.0
2025-01-23T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,65.0
2025-03-11T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,61.0
2025-02-07T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,82.0
2025-01-13T17:30:00.000Z,New Delhi-8118,28.63576,77.22445,187.0
2025-03-11T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,166.0
2025-02-10T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,163.0
2025-01-19T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,184.0
2025-03-05T22:30:00.000Z,New Delhi-8118,28.63576,77.22445,59.0
2025-01-30T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,124.0
2025-03-11T22:30:00.000Z,New Delhi-8118,28.63576,77.22445,163.0
2025-02-19T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,78.0
2025-03-31T20:30:00.000Z,New Delhi-8118,28.63576,77.22445,50.0
2025-03-24T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,32.0
2025-03-28T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,42.0
2025-03-27T04:30:00.000Z,New Delhi-8118,28.63576,77.22445,70.0
2025-01-02T08:30:00.000Z,New Delhi-8118,28.63576,77.22445,190.0
2025-01-27T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,118.0
2025-01-14T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,280.0
2025-01-06T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-03-30T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,17.0
2025-03-30T19:30:00.000Z,New Delhi-8118,28.63576,77.22445,67.0
2025-02-07T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,41.0
2025-02-03T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,119.0
2025-03-04T08:30:00.000Z,New Delhi-8118,28.63576,77.22445,46.0
2025-01-25T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,41.0
2025-01-19T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,95.0
2025-01-04T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,301.0
2025-03-21T23:30:00.000Z,New Delhi-8118,28.63576,77.22445,124.0
2025-03-11T20:30:00.000Z,New Delhi-8118,28.63576,77.22445,142.0
2025-01-11T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,174.0
2025-01-03T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,180.0
2025-02-13T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,79.0
2025-04-15T05:30:00.000Z,New Delhi-8118,28.63576,77.22445,77.0
2025-04-23T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,84.0
2025-01-23T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,102.0
2025-01-16T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,125.0
2025-02-22T01:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,68.0
2025-03-21T11:30:00.000Z,New Delhi-8118,28.63576,77.22445,18.0
2025-04-07T17:30:00.000Z,New Delhi-8118,28.63576,77.22445,87.0
2025-01-05T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,-999.0
2025-01-19T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,212.0
2025-03-20T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,122.0
2025-02-24T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,40.0
2025-02-02T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,177.0
2025-02-02T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,158.0
2025-01-20T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,199.0
2025-03-01T04:30:00.000Z,New Delhi-8118,28.63576,77.22445,68.0
2025-02-23T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,41.0
2025-02-11T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,192.0
2025-02-14T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,103.0
2025-03-23T13:30:00.000Z,New Delhi-8118,28.63576,77.22445,34.0
2025-03-30T16:30:00.000Z,New Delhi-8118,28.63576,77.22445,53.0
2025-03-06T15:30:00.000Z,New Delhi-8118,28.63576,77.22445,57.0
2025-01-18T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,232.0
2025-03-18T05:30:00.000Z,New Delhi-8118,28.63576,77.22445,59.0
2025-03-22T18:30:00.000Z,New Delhi-8118,28.63576,77.22445,73.0
2025-03-05T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,34.0
2025-01-08T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,265.0
2025-03-21T19:30:00.000Z,New Delhi-8118,28.63576,77.22445,60.0
2025-02-07T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,47.0
2025-03-12T11:30:00.000Z,New Delhi-8118,28.63576,77.22445,34.0
2025-03-05T05:30:00.000Z,New Delhi-8118,28.63576,77.22445,33.0
2025-04-01T15:30:00.000Z,New Delhi-8118,28.63576,77.22445,69.0
2025-02-13T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,44.0
2025-01-16T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,105.0
2025-01-31T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,238.0
2025-04-16T10:30:00.000Z,New Delhi-8118,28.63576,77.22445,67.0
2025-01-05T01:30:00.000Z,New Delhi-8118,28.63576,77.22445,-999.0
2025-02-20T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,62.0
2025-02-09T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,66.0
2025-02-19T17:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,73.0
2025-01-18T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,113.0
2025-01-02T15:30:00.000Z,New Delhi-8118,28.63576,77.22445,308.0
2025-04-03T10:30:00.000Z,New Delhi-8118,28.63576,77.22445,13.0
2025-04-21T14:30:00.000Z,New Delhi-8118,28.63576,77.22445,47.0
2025-03-13T04:30:00.000Z,New Delhi-8118,28.63576,77.22445,137.0
2025-04-19T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,76.0
2025-04-02T14:30:00.000Z,New Delhi-8118,28.63576,77.22445,49.0
2025-02-02T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,238.0
2025-04-07T14:30:00.000Z,New Delhi-8118,28.63576,77.22445,63.0
2025-01-25T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,69.0
2025-03-09T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,61.0
2025-01-15T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-04-08T16:30:00.000Z,New Delhi-8118,28.63576,77.22445,105.0
2025-01-28T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,181.0
2025-03-03T12:30:00.000Z,New Delhi-8118,28.63576,77.22445,33.0
2025-01-15T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,187.0
2025-01-09T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,359.0
2025-01-09T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,338.0
2025-02-20T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,32.0
2025-04-20T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,59.0
2025-02-27T00:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,65.0
2025-02-06T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,103.0
2025-01-16T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,147.0
2025-03-07T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,190.0
2025-03-16T22:30:00.000Z,New Delhi-8118,28.63576,77.22445,57.0
2025-04-19T15:30:00.000Z,New Delhi-8118,28.63576,77.22445,43.0
2025-04-20T00:30:00.000Z,New Delhi-8118,28.63576,77.22445,36.0
2025-02-15T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,102.0
2025-02-25T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,54.0
2025-04-22T04:30:00.000Z,New Delhi-8118,28.63576,77.22445,156.0
2025-04-11T17:30:00.000Z,New Delhi-8118,28.63576,77.22445,27.0
2025-02-01T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,273.0
2025-01-08T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,176.0
2025-03-26T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,32.0
2025-03-16T12:30:00.000Z,New Delhi-8118,28.63576,77.22445,17.0
2025-04-03T22:30:00.000Z,New Delhi-8118,28.63576,77.22445,90.0
2025-02-22T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,48.0
2025-04-20T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,69.0
2025-01-06T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-01-06T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-04-08T01:30:00.000Z,New Delhi-8118,28.63576,77.22445,98.0
2025-02-13T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,59.0
2025-02-16T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,58.0
2025-03-01T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,62.0
2025-03-07T18:30:00.000Z,New Delhi-8118,28.63576,77.22445,107.0
2025-04-07T15:30:00.000Z,New Delhi-8118,28.63576,77.22445,72.0
2025-04-01T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,23.0
2025-02-09T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,92.0
2025-01-28T18:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,155.0
2025-02-22T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,84.0
2025-04-24T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,84.0
2025-02-04T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,119.0
2025-02-21T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,110.0
2025-02-19T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,73.0
2025-03-24T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,30.0
2025-01-25T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,90.0
2025-02-10T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,214.0
2025-03-28T22:30:00.000Z,New Delhi-8118,28.63576,77.22445,49.0
2025-04-18T14:30:00.000Z,New Delhi-8118,28.63576,77.22445,88.0
2025-01-07T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-03-06T18:30:00.000Z,New Delhi-8118,28.63576,77.22445,100.0
2025-02-03T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,101.0
2025-03-13T14:30:00.000Z,New Delhi-8118,28.63576,77.22445,89.0
2025-04-20T02:30:00.000Z,New Delhi-8118,28.63576,77.22445,44.0
2025-04-13T08:30:00.000Z,New Delhi-8118,28.63576,77.22445,57.0
2025-02-23T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,41.0
2025-04-07T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,98.0
2025-04-06T02:30:00.000Z,New Delhi-8118,28.63576,77.22445,96.0
2025-04-13T12:30:00.000Z,New Delhi-8118,28.63576,77.22445,48.0
2025-01-26T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,146.0
2025-01-01T01:30:00.000Z,New Delhi-8118,28.63576,77.22445,185.0
2025-03-03T14:30:00.000Z,New Delhi-8118,28.63576,77.22445,50.0
2025-01-04T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,167.0
2025-04-07T12:30:00.000Z,New Delhi-8118,28.63576,77.22445,46.0
2025-04-12T17:30:00.000Z,New Delhi-8118,28.63576,77.22445,44.0
2025-02-02T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,153.0
2025-03-23T19:30:00.000Z,New Delhi-8118,28.63576,77.22445,85.0
2025-03-29T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,73.0
2025-04-22T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,78.0
2025-02-12T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,69.0
2025-02-04T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,193.0
2025-01-29T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,236.0
2025-02-07T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,42.0
2025-02-01T20:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,170.0
2025-04-17T23:30:00.000Z,New Delhi-8118,28.63576,77.22445,59.0
2025-03-05T14:30:00.000Z,New Delhi-8118,28.63576,77.22445,34.0
2025-03-22T12:30:00.000Z,New Delhi-8118,28.63576,77.22445,28.0
2025-04-16T16:30:00.000Z,New Delhi-8118,28.63576,77.22445,74.0
2025-01-07T05:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-03-17T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,42.0
2025-03-06T13:30:00.000Z,New Delhi-8118,28.63576,77.22445,19.0
2025-03-23T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,43.0
2025-03-23T10:30:00.000Z,New Delhi-8118,28.63576,77.22445,40.0
2025-03-16T04:30:00.000Z,New Delhi-8118,28.63576,77.22445,64.0
2025-02-20T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,59.0
2025-03-29T16:30:00.000Z,New Delhi-8118,28.63576,77.22445,36.0
2025-02-02T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,169.0
2025-01-23T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,99.0
2025-04-03T04:30:00.000Z,New Delhi-8118,28.63576,77.22445,97.0
2025-01-07T19:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-01-20T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,156.0
2025-01-26T12:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,52.0
2025-01-29T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,275.0
2025-04-19T23:30:00.000Z,New Delhi-8118,28.63576,77.22445,34.0
2025-01-03T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,265.0
2025-04-22T12:30:00.000Z,New Delhi-8118,28.63576,77.22445,41.0
2025-04-03T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,40.0
2025-02-13T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,35.0
2025-04-20T01:30:00.000Z,New Delhi-8118,28.63576,77.22445,37.0
2025-01-10T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,222.0
2025-01-07T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-03-20T09:30:00.000Z,New Delhi-8118,28.63576,77.22445,15.0
2025-01-29T10:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,118.0
2025-01-10T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,209.0
2025-03-09T08:30:00.000Z,New Delhi-8118,28.63576,77.22445,51.0
2025-02-25T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,45.0
2025-01-15T06:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,321.0
2025-01-10T02:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,183.0
2025-04-05T18:30:00.000Z,New Delhi-8118,28.63576,77.22445,99.0
2025-02-22T23:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,106.0
2025-01-31T15:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,225.0
2025-01-09T14:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,371.0
2025-03-09T16:30:00.000Z,New Delhi-8118,28.63576,77.22445,79.0
2025-02-20T13:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,36.0
2025-03-24T10:30:00.000Z,New Delhi-8118,28.63576,77.22445,18.0
2025-02-05T03:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,139.0
2025-03-12T04:30:00.000Z,New Delhi-8118,28.63576,77.22445,99.0
2025-04-09T20:30:00.000Z,New Delhi-8118,28.63576,77.22445,84.0
2025-04-04T23:30:00.000Z,New Delhi-8118,28.63576,77.22445,58.0
2025-01-04T08:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,400.0
2025-04-13T11:30:00.000Z,New Delhi-8118,28.63576,77.22445,51.0
2025-04-11T08:30:00.000Z,New Delhi-8118,28.63576,77.22445,87.0
2025-01-28T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,70.0
2025-02-17T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,85.0
2025-01-23T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,164.0
2025-01-22T22:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,149.0
2025-01-13T14:30:00.000Z,New Delhi-8118,28.63576,77.22445,142.0
2025-01-28T07:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,88.0
2025-03-27T21:30:00.000Z,New Delhi-8118,28.63576,77.22445,174.0
2025-01-07T21:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,-999.0
2025-01-24T16:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,132.0
2025-02-08T04:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,82.0
2025-01-23T11:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,38.0
2025-04-09T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,98.0
2025-03-03T06:30:00.000Z,New Delhi-8118,28.63576,77.22445,52.0
2025-03-23T00:30:00.000Z,New Delhi-8118,28.63576,77.22445,81.0
2025-02-26T09:30:00.000Z,US Diplomatic Post: New Delhi-8118,28.63576,77.22445,72.0
2025-04-10T07:30:00.000Z,New Delhi-8118,28.63576,77.22445,58.0
2025-04-16T03:30:00.000Z,New Delhi-8118,28.63576,77.22445,94.0
